都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200180,山口県,岩国市,岩国市美和保健センター,イワクニシミワホケンセンター,山口県岩国市美和町生見12128,,34.250163,132.089326,玄関,0827-96-1706,,1000020352080,岩国市,,,,利用があるときのみ,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200181,山口県,岩国市,岩国市錦保健センター,イワクニシニシキホケンセンター,山口県岩国市錦町広瀬1067-1,,34.262701,131.955126,玄関,0827-72-3111,,1000020352080,岩国市,,,,利用があるときのみ,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200183,山口県,岩国市,長谷交流館,ナガタニコウリュウカン,山口県岩国市美和町長谷1196番地,,34.221600,132.131092,研修棟,電話なし,,1000020352080,岩国市,,,,利用があるときのみ,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200184,山口県,岩国市,北中山交流館,キタナカヤマコウリュウカン,山口県岩国市美和町北中山1121番地,,34.279047,132.088728,玄関,電話なし,,1000020352080,岩国市,,,,利用があるときのみ,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200185,山口県,岩国市,美和農林業者トレーニングセンター,ミワノウリンギョウシャトレーニングセンター,山口県岩国市美和町生見556番地,,34.223321,132.079553,受付前,0827-96-0122,,1000020352080,岩国市,,,,利用があるときのみ,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200187,山口県,岩国市,高根21世紀センター,タカネ21セイキセンター,山口県岩国市錦町宇佐郷1046番地,,34.375934,132.022683,くらしの展示ホール,0827-74-0001,,1000020352080,岩国市,月火水木金,08:30,17:15,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200188,山口県,岩国市,中央公民館（装港）,チュウオウコウミンカン（ショウコウ）,山口県岩国市装束町一丁目１番43号,,34.193032,132.230016,１階出入り口奥,0827-23-6032,,1000020352080,岩国市,月火水木金土日,08:30,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200189,山口県,岩国市,中央公民館（平田）,チュウオウコウミンカン（ヒラタ）,山口県岩国市平田三丁目22番18号,,34.142197,132.186361,１階玄関奥,0827-31-2514,,1000020352080,岩国市,月火水木金土日,08:30,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200190,山口県,岩国市,中央公民館（灘）,チュウオウコウミンカン（ナダ）,山口県岩国市藤生町一丁目10番14号,,34.114943,132.199736,１階ロビー,0827-31-8707,,1000020352080,岩国市,月火水木金土日,08:30,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200191,山口県,岩国市,中央公民館（柱島）,チュウオウコウミンカン（ハシラジマ）,山口県岩国市柱島132番地７,,34.021934,132.421395,１階玄関内（下駄箱上）,0827-48-2001,,1000020352080,岩国市,月火水木金土日,08:30,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200192,山口県,岩国市,周東米川公民館,シュウトウヨネガワコウミンカン,山口県岩国市周東町下須通378番地,,34.091196,132.012633,１階日直室,0827-84-0002,,1000020352080,岩国市,月火水木金土日,08:30,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200194,山口県,岩国市,由宇図書館,ユウトショカン,山口県岩国市由宇町中央一丁目１番15号,,34.046797,132.211552,入り口前廊下,0827-63-5117,,1000020352080,岩国市,火水木金土日,09:30,17:00,月曜・祝日・月例整理日・12/29～1/4を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200195,山口県,岩国市,岩国市公共交通乗換施設（バス待合所）,イワクニシコウキョウコウツウノリカエシセツ（バスマチアイショ）,山口県岩国市麻里布町一丁目６番1,,34.171953,132.224982,入口（自動ドア横）,電話なし,,1000020352080,岩国市,月火水木金土日,05:30,22:30,,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200196,山口県,岩国市,周東中央公民館,シュウトウチュウオウコウミンカン,山口県岩国市周東町下久原1208番地１,,34.093171,132.051797,１階事務室内,0827-84-7709,,1000020352080,岩国市,月火水木金土日,08:30,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200200,山口県,岩国市,岩国市立にこにこちどりこども園,イワクニシリツニコニコチドリコドモエン,山口県岩国市由宇町港一丁目17番１号,,34.043814,132.215076,玄関,0827-63-0617,,1000020352080,岩国市,月火水木金,07:30,19:00,日曜・祝日・12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200201,山口県,岩国市,岩国市立さかうえこども園,イワクニシリツサカウエコドモエン,山口県岩国市美和町渋前431番地１,,34.227951,132.104070,事務所前廊下,0827-96-0335,,1000020352080,岩国市,月火水木金土,07:30,19:00,日曜・祝日・12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200202,山口県,岩国市,文化スポーツ課（行事等貸出用）,ブンカスポーツカ（ギョウジトウカシダシヨウ）,山口県岩国市今津町一丁目14番51号,,34.166571,132.218901,文化スポーツ課執務室,0827-29-5103,,1000020352080,岩国市,月火水木金,08:30,17:15,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200203,山口県,岩国市,岩国市観光交流所「國安家住宅」,イワクニシカンコウコウリュウショ「クニヤスケジュウタク」,山口県岩国市岩国一丁目７番３号,,34.166187,132.179146,交流所内,0827-28-6600,,1000020352080,岩国市,月火水木金土日,09:00,18:00,４月～８月は9：00～18：00、９月～３月は9：00～17：00,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200204,山口県,岩国市,本郷山村留学センター,ホンゴウサンソンリュウガクセンター,山口県岩国市本郷町本郷2083番地１,,34.293746,132.040822,玄関,0827-75-2721,,1000020352080,岩国市,月火水木金土日,08:30,17:15,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200205,山口県,岩国市,平田住民ホール,ヒラタジュウミンホール,山口県岩国市平田三丁目22番18号,,34.142197,132.186361,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200206,山口県,岩国市,川西住民ホール,カワニシジュウミンホール,山口県岩国市川西二丁目7番2号,,34.158667,132.176353,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200207,山口県,岩国市,南岩国供用会館,ミナミイワクニキョウヨウカイカン,山口県岩国市南岩国町一丁目25番37号,,34.134265,132.200107,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200208,山口県,岩国市,平田東供用会館,ヒラタヒガシキョウヨウカイカン,山口県岩国市平田五丁目50番28号,,34.141863,132.193706,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200209,山口県,岩国市,岩国供用会館,イワクニキョウヨウカイカン,山口県岩国市岩国三丁目14番26号,,34.162652,132.185669,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200210,山口県,岩国市,海土路供用会館,ミドロキョウヨウカイカン,山口県岩国市南岩国町三丁目13番35号,,34.129099,132.198950,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200211,山口県,岩国市,三笠供用会館,ミカサキョウヨウカイカン,山口県岩国市三笠町三丁目7番1号,,34.168022,132.229327,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200212,山口県,岩国市,室の木中供用会館,ムロノキナカキョウヨウカイカン,山口県岩国市室の木町二丁目7番10号,,34.172400,132.213601,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200213,山口県,岩国市,山手供用会館,ヤマテキョウヨウカイカン,山口県岩国市山手町三丁目2番23号,,34.164060,132.211326,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200214,山口県,岩国市,寿供用会館,コトブキキョウヨウカイカン,山口県岩国市川下町一丁目1番28号,,34.159298,132.215413,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200215,山口県,岩国市,中津供用会館,ナカツキョウヨウカイカン,山口県岩国市中津町二丁目21番18号,,34.152389,132.217803,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200216,山口県,岩国市,楠供用会館,クスノキキョウヨウカイカン,山口県岩国市楠町一丁目10番16号,,34.156788,132.206854,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200217,山口県,岩国市,車供用会館,クルマキョウヨウカイカン,山口県岩国市車町三丁目3番34号,,34.154620,132.221715,玄関,電話なし,,1000020352080,岩国市,月火水木金土日,09:00,22:00,12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200218,山口県,岩国市,岩国市太陽の家,イワクニシタイヨウノイエ,山口県岩国市桂町二丁目４番56号,,34.171640,132.233296,事務室,0827-22-4875,,1000020352080,岩国市,月火水木金,08:30,17:15,土曜は 8:30～12:30。日曜・祝日・12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200219,山口県,岩国市,サン・ビレッジ周東,サン・ビレッジシュウトウ,山口県岩国市周東町用田10137番地1,,34.079687,132.048014,管理室,0827-84-1400,,1000020352080,岩国市,火水木金土日,09:00,21:30,月曜・12/29～1/3を除く。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,0000200220,山口県,岩国市,錦ふるさとセンター,ニシキフルサトセンター,山口県岩国市錦町広瀬1125番地,,34.262268,131.952006,事務室（行事用）,0827-72-2215,,1000020352080,岩国市,月火水木金,08:30,17:15,夜間の施設利用時は利用可能。,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352080,,山口県,岩国市,周東若葉プール,シュウトウワカバプール,山口県周東町上久原1075番地２,,34.078382,132.0648447,周東若葉プール入口,0827-84-0213,,1000020352080,岩国市,月火水木金土日,13:00,17:00,7/21～8/28（8/13～8/16を除く）に利用可能。左記以外は周東町南福祉会館事務所内に設置,,,令和７年１月時点の情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
