全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,医療機関の種類,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,災害拠点分類,状況,URL,画像,画像_ライセンス,備考
352039,II3517510263,山口県山口市,山口市柚野診療所,ヤマグチシユノシンリョウジョ,,無床診療所,352039,124000,山口市徳地柚木378ｰ2,山口県,山口市,徳地柚木,378ｰ2,,34.332489,131.703879,,,(0835)58-0364,,,,,,7470402,,,3517510263,月,13:00,14:30,,,外科;内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1182,,,
352039,II3510311875,山口県山口市,医療法人　メンタルクリニック藤山医院,メンタルクリニックフジヤマイイン,,無床診療所,352039,160001,山口市吉敷下東一丁目7-20竹下ビル2Ｆ,山口県,山口市,吉敷下東一丁目,7ｰ20,竹下ビル2Ｆ,34.165047,131.445926,,,(083)923-3040,,,,,,7530814,,,3510311875,月・火・水・金・土,9:00,18:00,【月・火・水・金・土】9:00～13:00／14:30～18:00,,精神科;神経科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1058,,,
352039,II3510311156,山口県山口市,本永泌尿器科医院,モトナガヒニョウキカイイン,,無床診療所,352039,142000,山口市穂積町2-13,山口県,山口市,穂積町,2ｰ13,,34.157791,131.4592,,,(083)925-8088,,,,,,7530824,,,3510311156,月・火・水・木・金・土,9:00,18:00,"【月・水・金】9:00～13:00／14:30～18:00
【火・木・土】9:00～13:00",,泌尿器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1063,,,
352039,II3517610816,山口県山口市,医療法人社団　やすの皮膚科,ヤスノヒフカ,,無床診療所,352039,52001,山口市小郡新町一丁目1ｰ2,山口県,山口市,小郡新町一丁目,1ｰ2,,34.112082,131.400852,,,(083)974-1700,,,,,,7540031,,,3517610816,月・火・水・金・土,8:30,18:00,"【月・火・水・金】　8:30～12:00／14:00～17:30
【土】　8:30～12:00",,皮膚科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1107,,,
352039,II3510311800,山口県山口市,やの内科,ヤノナイカ,,無床診療所,352039,151000,山口市元町2-22,山口県,山口市,元町,2ｰ22,,34.168799,131.458099,,,(083)925-1919,,,,,,7530063,,,3510311800,月・火・水・木・金・土,8:50,18:00,"【月・火・水・金】8:50～12:30/14:30～18:00
【木・土】8:50～12:30",,内科;循環器科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1073,,,
352039,II3517610865,山口県山口市,山川泌尿器科,ヤマカワヒニョウキカ,,無床診療所,352039,51000,山口市小郡長谷一丁目1番3号,山口県,山口市,小郡長谷一丁目,2271ｰ5,メディカルパーク小郡内,34.095992,131.392246,,,(083)974-5400,,,,,,7540002,,,3517610865,月・火・水・木・金・土,8:30,18:30,"【月・火・水・金・土】　8:30～12:00／14:00～18:30
【木】　8:30～12:00",,泌尿器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1137,,,
352039,II3510313046,山口県山口市,やまがた循環器内科クリニック,ヤマガタジュンカンキナイカクリニック,,無床診療所,352039,171004,山口市大内千坊四丁目15-19,山口県,山口市,大内千坊四丁目,15ｰ19,,34.15266,131.490788,,,(083)941-2600,,,,,,7530251,,,3510313046,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:30/14:00～18:00
【木・土】9:00～13:00",,内科;循環器内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1167,,,
352039,II3510312949,山口県山口市,よしき眼科クリニック,ヨシキガンカクリニック,,無床診療所,352039,161003,山口市吉敷中東三丁目17-22,山口県,山口市,吉敷中東三丁目,17ｰ22,,34.165819,131.438393,,,(083)941-6663,,,,,,7530813,,,3510312949,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:30 /14:00～18:00
【木】9:00～13:00
【土】9:00～12:30/14:00～16:00",,眼科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1187,,,
352039,II3517610709,山口県山口市,医療法人社団　山岸内科,ヤマギシナイカ,,無床診療所,352039,52006,山口市小郡新町六丁目5-3,山口県,山口市,小郡新町六丁目,5ｰ3,,34.118681,131.399842,,,(083)972-2788,,,,,,7540031,,,3517610709,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】　9:00～12:30／14:00～18:00
【木・土】　9:00～12:30",,循環器科内科;小児科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1109,,,
352039,II3510310398,山口県山口市,綜合病院　山口赤十字病院,ヤマグチセキジュウジビョウイン,,病院,352039,154000,山口市八幡馬場53-1,山口県,山口市,八幡馬場,53ｰ1,,34.184674,131.482478,,,(083)923-0111,,,,,,7538519,,,3510310398,月・火・水・木・金,8:15,11:15,,,内科;小児科;外科;整形外科;産婦人科;眼科;耳鼻咽喉科;皮膚科;泌尿器科;放射線科;緩和ケア内科;循環器内科;麻酔科;脳神経外科;歯科口腔外科;脳神経内科;精神科(休診中）気管食道科;乳腺外科;リハビリテーション科;消化器内科;腎臓内科;呼吸器内科;糖尿病内分泌内科;膠原病内科,377,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1127,,,
352039,II3510311644,山口県山口市,医療法人樹一会　山口病院,ヤマグチビョウイン,,病院,352039,28002,山口市駅通り二丁目10-7,山口県,山口市,駅通り二丁目,10ｰ7,,34.174746,131.479666,,,(083)922-1191,,,,,,7530048,,,3510311644,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～13:00／14:00～18:00
【木・土】9:00～13:00",,内科;外科;整形外科;循環器科;リハビリテーション科;呼吸器科;胃腸科;皮膚科;泌尿器科;放射線科;肛門科,79,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1075,,,
352039,II3510310356,山口県山口市,医療法人祐圭会　山口よしき病院,ヤマグチヨシキビョウイン,,病院,352039,159004,山口市吉敷佐畑四丁目９ｰ１,山口県,山口市,吉敷佐畑四丁目,９ｰ１,,34.167378,131.426699,,,(083)922-2350,,,,,,7530816,,,3510310356,月・水・木・土,9:00,12:30,,,精神科,197,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1120,,,
352039,II3510311255,山口県山口市,山口リハビリテーション病院,ヤマグチリハビリテーションビョウイン,,病院,352039,79000,山口市黒川3380,山口県,山口市,黒川,3380,,34.13164,131.43864,,,(083)921-1616,,,,,,7530851,,,3510311255,月・火・水・木・金,9:00,12:00,,,内科;整形外科;リハビリテーション科;脳内;循環器科;放射線科;小児科;胃腸科;歯科,180,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1074,,,
352039,II3510311446,山口県山口市,山口若宮病院,ヤマグチワカミヤビョウイン,,病院,352039,90000,山口市下小鯖1522,山口県,山口市,下小鯖,1522,,34.13759,131.5179,,,(083)927-3661,,,,,,7530212,,,3510311446,月・火・水・木・金,9:00,17:00,【月～金】　9:00～12:00／13:00～17:00,,内科;胃腸科;循環器科;リハビリテーション科,173,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1001,,,
352039,II3517610725,山口県山口市,やまね耳鼻科,ヤマネジビカ,,無床診療所,352039,51000,山口市小郡下郷1180,山口県,山口市,小郡下郷,1180,,34.09981,131.39789,,,(083)973-3387,,,,,,7540002,,,3517610725,月・火・水・金・土,9:00,18:30,"【月・火・水・金】9:00～12:30／15:00～18:30
【土】9:00～12:00／14:00～17:00",,耳鼻咽喉科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1092,,,
352039,II3517610758,山口県山口市,よしかね循環器内科,ヨシカネジュンカンキナイカ,,無床診療所,352039,51000,山口市小郡下郷矢足2221-12,山口県,山口市,小郡下郷矢足,2221ｰ12,,34.098423,131.392159,,,(083)973-8181,,,,,,7540002,,,3517610758,月・火・水・木・金・土,9:00,18:00,"【月・火・水・金】9:00～12:30／15:00～18:00
【木・土】9:00～12:30",,内科;呼吸器科;循環器科;小児科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1110,,,
352039,II3517610592,山口県山口市,吉武医院,ヨシタケイイン,,無床診療所,352039,2000,山口市秋穂東6292,山口県,山口市,秋穂東,6292,,34.0131,131.43188,,,(083)984-2330,,,,,,7541101,,,3517610592,月・火・水・木・金・土,9:00,18:00,"【月～土】9:00～12:00
【月・金】14:30～18:00
【火】16:00～18:00
【木】16:30～18:00
※火14:00～16:00、木14：00～16：30は訪問診療",,外科;内科;リハビリテーション科;小児外科;消化器外科;呼吸器外科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1111,,,
352039,II3510311602,山口県山口市,医療法人社団　吉野内科循環器科,ヨシノナイカジュンカンキカ,,無床診療所,352039,139000,山口市平井641-1,山口県,山口市,平井,641ｰ1,,34.156038,131.462011,,,(083)932-1222,,,,,,7530831,,,3510311602,月・火・水・木・金・土,8:30,18:00,"【月・水・金】8:30～12:00／14:00～18:00
【火・木・土】8:30～12:00",,内科;胃腸科;循環器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1071,,,
352039,II3510312592,山口県山口市,よしまつ医院,ヨシマツビョウイン,,無床診療所,352039,3000,山口市秋穂二島5789-1,山口県,山口市,秋穂二島,5789ｰ1,,34.035501,131.426307,,,(083)987-1777,,,,,,7540893,,,3510312592,月・火・水・木・金・土,8:30,18:00,"【月・火・水・金】8:30～12:00／14:00～18:00
【木・土】8:30～12:00",,内科;小児科;消化器科;呼吸器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1131,,,
352039,II3510312469,山口県山口市,よろず循環器内科,ヨロズジュンカンキナイカ,,無床診療所,352039,174001,山口市糸米一丁目2-13,山口県,山口市,糸米一丁目,2ｰ13,,34.172563,131.466646,,,(083)901-0101,,,,,,7530079,,,3510312469,月・火・水・木・金・土,8:30,17:30,"【月・火・水・金】8:30～12:00／14:00～17:30
【木・土】8:30～12:00",,循環器科;内科;呼吸器科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1132,,,
352039,II3510313103,山口県山口市,メンタルクリニックＭａｔｏｂａ,メンタルクリニックマトバ,,無床診療所,352039,103002,山口市中央二丁目6-18 前田ビル1F,山口県,山口市,中央二丁目,6ｰ1,前田ビル1F,34.177593,131.474882,,,(083)920-0235,,,,,,7530074,,,3510313103,月・水・木・金・土,9:00,18:30,"【水･金】9:00～12:30/14:30～18:30
【木】9:00～13:00
【土】9:00～13:00（第２・第４のみ）　",,精神科;神科心療内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1147,,,
352039,II3510312998,山口県山口市,レディースクリニックくまがい,レディースクリニッククマガイ,,無床診療所,352039,27000,山口市後河原83,山口県,山口市,後河原,83,,34.1837,131.4774,,,(083)922-0238,,,,,,7530083,,,3510312998,月・火・水・木・金・土,9:00,18:00,"【月・水・金】9:00～13:00/16:00～18:00
【火・木・土】9:00～13:00
",,産科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1189,,,
352039,II3510313145,山口県山口市,さっか整形外科クリニック,サッカセイケイゲカクリニック,,無床診療所,352039,51000,山口市小郡下郷2220-1,山口県,山口市,小郡下郷,2220ｰ1,,34.097981,131.39178,,,(083)976-8888,,,,,,7540002,,,3510313145,月・火・水・木・金・土,9:00,18:30,"【月～土】9:00～12:30
【月・火・木・金】14:30～18:30",,整形外科;リウマチ科;リハビリテーション科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1180,,,
352039,II3510313285,山口県山口市,大野整形外科リウマチ科,オオノセイケイゲカリウマチカ,,無床診療所,352039,139000,山口市平井298-6,山口県,山口市,平井,298ｰ6,,34.157513,131.466439,,,(083)902-8411,,,,,,7530831,,,3510313285,月・火・水・木・金・土,8:30,18:00,"【月・火・金】8:30～12:30/14:30～18:00
【水・土】8:30～12:30
【木】8:30～12:30/14:30～17:00",,整形外科;リウマチ科;リハビリテーション科;内科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1196,,,
352039,II3510313160,山口県山口市,新山口こうのとりクリニック,シンヤマグチコウノトリクリニック,,無床診療所,352039,54000,山口市小郡花園町1-9,山口県,山口市,小郡花園町,1ｰ9,,34.09038,131.39592,,,(083)902-8585,,,,,,7540022,,,3510313160,月・火・水・金・土,10:00,19:00,"【月･火･水･金】10:00～12:30/15:00～19:00
【土】10:00～15:00",,不妊科;婦人科,0,,,http://info.pasola.net/mnavi/page/detail.jsp?id=1166,,,
352039,II3510313244,山口県山口市,しおみ循環器内科,シオミジュンカンキナイカ,,無床診療所,352039,91000,山口市下竪小路65-1,山口県,山口市,下竪小路,65ｰ1,,34.182209,131.479186,,,(083)922-4031,,,,,,7530034,,,3510313244,月・火・水・木・金・土,9:00,18:00,"【月・火・木・金】9:00～12:00/14:00～18:00
【水・土】9:00～12:00",,内科;循環器内科;呼吸器内科,0,,,http://info.pasola.net/mnavi/page/1198.html,,,
352039,II3510313202,山口県山口市,あじすこどもクリニック,アジスコドモクリニック,,無床診療所,352039,10000,山口市阿知須4515ｰ1,山口県,山口市,阿知須,4515ｰ1,,34.008069,131.35455,,,(0836)38-8341,,,,,,7541277,,,3510313202,月・火・水・木・金・土,9:00,18:00,"【月～土】 9:00～12:00
【月・火・水・金】 14:00～18:00",,泌尿器科,0,,,http://info.pasola.net/mnavi/page/1197.html,,,
352039,II3510313251,山口県山口市,まかたこどもアレルギークリニック,マカタコドモアレルギークリニック,,無床診療所,352039,6000,山口市赤妻町3-33-1,山口県,山口市,赤妻町,3ｰ33ｰ1,,34.168447,131.448151,,,(083)902-2226,,,,,,7530067,,,3510313251,月・火・木・金・土,9:00,18:00,"【月・火・木・金】9:00～12:00/14:00～18:00
【土】9:00～12:00/13:00～16:00",,小児科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/1199.html,,,
352039,II3510313269,山口県山口市,大正通りクリニック,タイショウドオリクリニック,,無床診療所,352039,51000,山口市小郡明治二丁目1ｰ5,山口県,山口市,小郡明治二丁目,1ｰ5,,34.09748,131.39688,,,(083)902-2037,,,,,,7540043,,,3510313269,月・火・水・木・金・土,9:00,18:00,"【月・火・木・金】 9:00～12:30／15:30～18:00
【水・土】 9:00～12:30",,内科;循環器内科;腎臓内科,0,,,http://info.pasola.net/mnavi/page/1200.html,,,
352039,II3510313293,山口県山口市,こぐま診療所,コグマシンリョウジョ,,無床診療所,352039,170002,山口市大内中央二丁目５－１５,山口県,山口市,大内中央二丁目,５ｰ１５,,34.153406,131.496975,,,(083)941-3122,,,,,,7530252,,,3510313293,月・火・水・木・金,8:30,18:30,"【月･水･木】8：30～12:30/14:00～18:30
【日】8：30～12:30/14:00～18:00
【火・金】8：30～12:30",,小児科;アレルギー科,0,,,http://info.pasola.net/mnavi/page/1202.html,,,
352039,II3510313400,山口県山口市,もみの木皮ふ科クリニック,モミノキヒフカクリニック,,無床診療所,352039,51000,山口市小郡下郷７８６－１０,山口県,山口市,小郡下郷,７８６ｰ１０,,34.102792,131.394738,,,(083)976-1214,,,,,,7540002,,,3510313400,月・火・木・金・土,8:30,18:00,"【月・火・木・金】8:30～12:00/14:00～18:00
【土】8:30～13:00",,皮膚科;美容皮膚科,0,,,http://info.pasola.net/mnavi/page/1204.html,,,
352039,II3510313384,山口県山口市,山口市徳地診療所,ヤマグチシトクジシンリョウジョ,,無床診療所,352039,120000,山口市徳地堀1561ｰ1,山口県,山口市,徳地堀,1561ｰ1,,34.19073423,131.6606192,,,（0835）53-0500,,,,,,7470231,,,3510313384,月・火・水・木・金・土,9:00,17:00,"【月・火・水・金】9:00～12:00/15:30～17:00
【木・土】9:00～12:00",,内科,0,,,https://info.pasola.net/mnavi/page/1205.html,,,
352039,II3510313376,山口県山口市,こころのクリニックのぞみ,ココロノクリニックノゾミ,,無床診療所,352039,169000,山口市吉田2210-7,山口県,山口市,吉田,113408,,34.14351203,131.4684625,,,（083）902-1556,,,,,,7530841,,,3510313376,月・火・水・金・土,9:00,18:00,"【月・火・水・金】9:00～13:00/15:00～18:00
【土】9:00～12:00/13:00～15:00",,心療内科;精神科;児童思春期精神科,0,,,https://info.pasola.net/mnavi/page/1207.html,,,
352039,II3510313392,山口県山口市,くにちか内科　循環器・呼吸器クリニック,クニチカナイカ　ジュンカンキ・コキュウキクリニック,,無床診療所,352039,28002,山口市駅通り2丁目2-21,山口県,山口市,駅通り,2丁目2-21,,34.17500511,131.4787001,,, (083)922-0822,,,,,,7530048,,,3510313392,月・火・水・木・金・土,8:30,18:00,"【月・火・木・金】8:30～12:30／14:30～18:00
【水・土】8:30～12:30",, 内科;循環器内科;呼吸器内科,0,,,https://info.pasola.net/mnavi/page/1206.html,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
