trans_id,lang,translation,category,station_sid,course_sid
呉市役所前,en,Kure Shiyakusho-mae (Kure City Hall),stop_name,df8affc7-c6e2-4433-82a4-7f7f6b9c0813,
呉市役所前,ko,구레 시청,stop_name,df8affc7-c6e2-4433-82a4-7f7f6b9c0813,
呉市役所前,zh-cn,吴市政府前,stop_name,df8affc7-c6e2-4433-82a4-7f7f6b9c0813,
呉市役所前,zh-tw,吳市政府前,stop_name,df8affc7-c6e2-4433-82a4-7f7f6b9c0813,
中央６丁目,ja,中央６丁目,stop_name,9230e596-184f-4c20-8ad0-f9fbbee80156,
中央６丁目,ja-Hrkt,ちゅうおうろくちょうめ,stop_name,9230e596-184f-4c20-8ad0-f9fbbee80156,
中央６丁目,en,Chuo rokuchome (Chuo 6),stop_name,9230e596-184f-4c20-8ad0-f9fbbee80156,
中央６丁目,ko,주오 6초메,stop_name,9230e596-184f-4c20-8ad0-f9fbbee80156,
中央６丁目,zh-cn,中央6丁目,stop_name,9230e596-184f-4c20-8ad0-f9fbbee80156,
中央６丁目,zh-tw,中央6丁目,stop_name,9230e596-184f-4c20-8ad0-f9fbbee80156,
明神橋,ja,明神橋,stop_name,2e34a97c-26d7-40d5-90a4-e2940f5f9c51,
明神橋,ja-Hrkt,みょうじんばし,stop_name,2e34a97c-26d7-40d5-90a4-e2940f5f9c51,
明神橋,en,Myojimbashi,stop_name,2e34a97c-26d7-40d5-90a4-e2940f5f9c51,
明神橋,ko,묘진바시,stop_name,2e34a97c-26d7-40d5-90a4-e2940f5f9c51,
明神橋,zh-cn,明神桥,stop_name,2e34a97c-26d7-40d5-90a4-e2940f5f9c51,
明神橋,zh-tw,明神橋,stop_name,2e34a97c-26d7-40d5-90a4-e2940f5f9c51,
植木屋筋,ja,植木屋筋,stop_name,73b59e63-a282-431f-a896-38d57a0b2bd9,
植木屋筋,ja-Hrkt,うえきやすじ,stop_name,73b59e63-a282-431f-a896-38d57a0b2bd9,
植木屋筋,en,Uekiya-suji,stop_name,73b59e63-a282-431f-a896-38d57a0b2bd9,
植木屋筋,ko,우에키야 스지,stop_name,73b59e63-a282-431f-a896-38d57a0b2bd9,
植木屋筋,zh-cn,植木屋筋,stop_name,73b59e63-a282-431f-a896-38d57a0b2bd9,
植木屋筋,zh-tw,植木屋筋,stop_name,73b59e63-a282-431f-a896-38d57a0b2bd9,
鉄管道路,ja,鉄管道路,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
鉄管道路,ja-Hrkt,てっかんどうろ,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
鉄管道路,en,Tekkandoro,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
鉄管道路,ko,뎃칸도로,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
鉄管道路,zh-cn,铁管道路,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
鉄管道路,zh-tw,鐵管道路,stop_name,67e6a011-28f4-4500-9090-61a21ce57543,
辰川,ja,辰川,stop_name,cc84cec2-d76f-463c-a1fb-72f9d8344963,
辰川,ja-Hrkt,たつかわ,stop_name,cc84cec2-d76f-463c-a1fb-72f9d8344963,
辰川,en,Tatsukawa,stop_name,cc84cec2-d76f-463c-a1fb-72f9d8344963,
辰川,ko,다쓰카와,stop_name,cc84cec2-d76f-463c-a1fb-72f9d8344963,
辰川,zh-cn,辰川,stop_name,cc84cec2-d76f-463c-a1fb-72f9d8344963,
辰川,zh-tw,辰川,stop_name,cc84cec2-d76f-463c-a1fb-72f9d8344963,
吾妻１丁目,ja,吾妻１丁目,stop_name,4e1402ee-565c-490c-9e6f-ab28132224e9,
吾妻１丁目,ja-Hrkt,あずまいっちょうめ,stop_name,4e1402ee-565c-490c-9e6f-ab28132224e9,
吾妻１丁目,en,Azuma-itchome (Azuma 1),stop_name,4e1402ee-565c-490c-9e6f-ab28132224e9,
吾妻１丁目,ko,아즈마 1초메,stop_name,4e1402ee-565c-490c-9e6f-ab28132224e9,
吾妻１丁目,zh-cn,吾妻1丁目,stop_name,4e1402ee-565c-490c-9e6f-ab28132224e9,
吾妻１丁目,zh-tw,吾妻1丁目,stop_name,4e1402ee-565c-490c-9e6f-ab28132224e9,
伏原東,ja,伏原東,stop_name,87901563-46b6-42d5-876d-5c0fcc39688e,
伏原東,ja-Hrkt,ふしはらひがし,stop_name,87901563-46b6-42d5-876d-5c0fcc39688e,
伏原東,en,Fushihara-higashi,stop_name,87901563-46b6-42d5-876d-5c0fcc39688e,
伏原東,ko,후시하라 히가시,stop_name,87901563-46b6-42d5-876d-5c0fcc39688e,
伏原東,zh-cn,伏原东,stop_name,87901563-46b6-42d5-876d-5c0fcc39688e,
伏原東,zh-tw,伏原東,stop_name,87901563-46b6-42d5-876d-5c0fcc39688e,
伏原２丁目,ja,伏原２丁目,stop_name,80d5e6ba-d14a-4345-aade-bf2051607e3b,
伏原２丁目,ja-Hrkt,ふしはらにちょうめ,stop_name,80d5e6ba-d14a-4345-aade-bf2051607e3b,
伏原２丁目,en,Fushihara-nichome (Fushihara 2),stop_name,80d5e6ba-d14a-4345-aade-bf2051607e3b,
伏原２丁目,ko,후시하라 2초메,stop_name,80d5e6ba-d14a-4345-aade-bf2051607e3b,
伏原２丁目,zh-cn,伏原2丁目,stop_name,80d5e6ba-d14a-4345-aade-bf2051607e3b,
伏原２丁目,zh-tw,伏原2丁目,stop_name,80d5e6ba-d14a-4345-aade-bf2051607e3b,
東中央４丁目,ja,東中央４丁目,stop_name,0a69e550-ad4f-4585-a390-00b45c0be139,
東中央４丁目,ja-Hrkt,ひがしちゅうおうよんちょうめ,stop_name,0a69e550-ad4f-4585-a390-00b45c0be139,
東中央４丁目,en,Higashi-chuo-yonchome (Higashi-chuo 4),stop_name,0a69e550-ad4f-4585-a390-00b45c0be139,
東中央４丁目,ko,히가시추오 4초메,stop_name,0a69e550-ad4f-4585-a390-00b45c0be139,
東中央４丁目,zh-cn,东中央4丁目,stop_name,0a69e550-ad4f-4585-a390-00b45c0be139,
東中央４丁目,zh-tw,東中央4丁目,stop_name,0a69e550-ad4f-4585-a390-00b45c0be139,
東中央３丁目,ja,東中央３丁目,stop_name,9baea2d1-80f7-414b-8d2f-883f6ae2f511,
東中央３丁目,ja-Hrkt,ひがしちゅうおうさんちょうめ,stop_name,9baea2d1-80f7-414b-8d2f-883f6ae2f511,
東中央３丁目,en,Higashi-chuo-sanchome (Higashi-chuo 3),stop_name,9baea2d1-80f7-414b-8d2f-883f6ae2f511,
東中央３丁目,ko,히가시추오 3초메,stop_name,9baea2d1-80f7-414b-8d2f-883f6ae2f511,
東中央３丁目,zh-cn,东中央3丁目,stop_name,9baea2d1-80f7-414b-8d2f-883f6ae2f511,
東中央３丁目,zh-tw,東中央3丁目,stop_name,9baea2d1-80f7-414b-8d2f-883f6ae2f511,
郷町,ja,郷町,stop_name,5effc699-5c32-4ee3-90ab-aa451f15d219,
郷町,ja-Hrkt,ごうまち,stop_name,5effc699-5c32-4ee3-90ab-aa451f15d219,
郷町,en,Gomachi,stop_name,5effc699-5c32-4ee3-90ab-aa451f15d219,
郷町,ko,고마치,stop_name,5effc699-5c32-4ee3-90ab-aa451f15d219,
郷町,zh-cn,乡町,stop_name,5effc699-5c32-4ee3-90ab-aa451f15d219,
郷町,zh-tw,鄉町,stop_name,5effc699-5c32-4ee3-90ab-aa451f15d219,
東片山町,ja,東片山町,stop_name,c3eab9a5-8b50-4884-a826-dbe965f1b029,
東片山町,ja-Hrkt,ひがしかたやまちょう,stop_name,c3eab9a5-8b50-4884-a826-dbe965f1b029,
東片山町,en,Higashi-katayamacho,stop_name,c3eab9a5-8b50-4884-a826-dbe965f1b029,
東片山町,ko,히가시카타야마초,stop_name,c3eab9a5-8b50-4884-a826-dbe965f1b029,
東片山町,zh-cn,东片山町,stop_name,c3eab9a5-8b50-4884-a826-dbe965f1b029,
東片山町,zh-tw,東片山町,stop_name,c3eab9a5-8b50-4884-a826-dbe965f1b029,
長迫小学校下,ja,長迫小学校下,stop_name,3c4cd07f-97e3-43fd-9e36-6ec482bbc68e,
長迫小学校下,ja-Hrkt,ながさこしょうがっこうした,stop_name,3c4cd07f-97e3-43fd-9e36-6ec482bbc68e,
長迫小学校下,en,Nagasako Shogakko-shita (Nagasako Elementary School),stop_name,3c4cd07f-97e3-43fd-9e36-6ec482bbc68e,
長迫小学校下,ko,나가사코 초등학교,stop_name,3c4cd07f-97e3-43fd-9e36-6ec482bbc68e,
長迫小学校下,zh-cn,长迫小学下,stop_name,3c4cd07f-97e3-43fd-9e36-6ec482bbc68e,
長迫小学校下,zh-tw,長迫小學下,stop_name,3c4cd07f-97e3-43fd-9e36-6ec482bbc68e,
長迫町,ja,長迫町,stop_name,d8d2e7ac-6102-4a02-9f7a-23c55be87cef,
長迫町,ja-Hrkt,ながさこちょう,stop_name,d8d2e7ac-6102-4a02-9f7a-23c55be87cef,
長迫町,en,Nagasakocho,stop_name,d8d2e7ac-6102-4a02-9f7a-23c55be87cef,
長迫町,ko,나가사코초,stop_name,d8d2e7ac-6102-4a02-9f7a-23c55be87cef,
長迫町,zh-cn,长迫町,stop_name,d8d2e7ac-6102-4a02-9f7a-23c55be87cef,
長迫町,zh-tw,長迫町,stop_name,d8d2e7ac-6102-4a02-9f7a-23c55be87cef,
溝路町,ja,溝路町,stop_name,ab6d681d-c719-4af0-965e-ba0fce7dedc1,
溝路町,ja-Hrkt,みぞろちょう,stop_name,ab6d681d-c719-4af0-965e-ba0fce7dedc1,
溝路町,en,Mizorocho,stop_name,ab6d681d-c719-4af0-965e-ba0fce7dedc1,
溝路町,ko,미조로초,stop_name,ab6d681d-c719-4af0-965e-ba0fce7dedc1,
溝路町,zh-cn,沟路町,stop_name,ab6d681d-c719-4af0-965e-ba0fce7dedc1,
溝路町,zh-tw,溝路町,stop_name,ab6d681d-c719-4af0-965e-ba0fce7dedc1,
和庄１丁目,ja,和庄１丁目,stop_name,38ce145c-27aa-485e-a539-69d7d804ea7d,
和庄１丁目,ja-Hrkt,わしょういっちょうめ,stop_name,38ce145c-27aa-485e-a539-69d7d804ea7d,
和庄１丁目,en,Washo-itchome (Washo 1),stop_name,38ce145c-27aa-485e-a539-69d7d804ea7d,
和庄１丁目,ko,와쇼 1초메,stop_name,38ce145c-27aa-485e-a539-69d7d804ea7d,
和庄１丁目,zh-cn,和庄1丁目,stop_name,38ce145c-27aa-485e-a539-69d7d804ea7d,
和庄１丁目,zh-tw,和莊1丁目,stop_name,38ce145c-27aa-485e-a539-69d7d804ea7d,
和庄登町,ja,和庄登町,stop_name,4975b4e3-6987-4ae9-be62-9abeb5e6b944,
和庄登町,ja-Hrkt,わしょうのぼりまち,stop_name,4975b4e3-6987-4ae9-be62-9abeb5e6b944,
和庄登町,en,Washo Noborimachi,stop_name,4975b4e3-6987-4ae9-be62-9abeb5e6b944,
和庄登町,ko,와쇼 노보리마치,stop_name,4975b4e3-6987-4ae9-be62-9abeb5e6b944,
和庄登町,zh-cn,和庄登町,stop_name,4975b4e3-6987-4ae9-be62-9abeb5e6b944,
和庄登町,zh-tw,和莊登町,stop_name,4975b4e3-6987-4ae9-be62-9abeb5e6b944,
畑,ja,畑,stop_name,8cae7a1d-2e61-4365-aca0-ab758643024b,
畑,ja-Hrkt,はた,stop_name,8cae7a1d-2e61-4365-aca0-ab758643024b,
畑,en,Hata,stop_name,8cae7a1d-2e61-4365-aca0-ab758643024b,
畑,ko,하타,stop_name,8cae7a1d-2e61-4365-aca0-ab758643024b,
畑,zh-cn,畑,stop_name,8cae7a1d-2e61-4365-aca0-ab758643024b,
畑,zh-tw,畑,stop_name,8cae7a1d-2e61-4365-aca0-ab758643024b,
畑口,ja,畑口,stop_name,c33b5341-000a-482a-9a44-88f774bcef6b,
畑口,ja-Hrkt,はたぐち,stop_name,c33b5341-000a-482a-9a44-88f774bcef6b,
畑口,en,Hataguchi,stop_name,c33b5341-000a-482a-9a44-88f774bcef6b,
畑口,ko,하타구치,stop_name,c33b5341-000a-482a-9a44-88f774bcef6b,
畑口,zh-cn,畑口,stop_name,c33b5341-000a-482a-9a44-88f774bcef6b,
畑口,zh-tw,畑口,stop_name,c33b5341-000a-482a-9a44-88f774bcef6b,
宮島口,ja,宮島口,stop_name,b883bf1f-4ffb-4eb6-af08-8a8a2790643e,
宮島口,ja-Hrkt,みやじまぐち,stop_name,b883bf1f-4ffb-4eb6-af08-8a8a2790643e,
グランヴィリオホテル宮島和蔵,ja,グランヴィリオホテル宮島和蔵,stop_name,b50c41e7-de98-4b6d-8a63-8717fad20b30,
グランヴィリオホテル宮島和蔵,ja-Hrkt,ぐらんヴぃりおほてる,stop_name,b50c41e7-de98-4b6d-8a63-8717fad20b30,
安芸グランドホテル,ja,安芸グランドホテル,stop_name,c29a9c51-c642-42d1-b861-d39fe8f08dd8,
安芸グランドホテル,ja-Hrkt,あきぐらんどほてる,stop_name,c29a9c51-c642-42d1-b861-d39fe8f08dd8,
上畑口,ja,上畑口,stop_name,25ce328b-f154-4b8d-8c07-24c13438fe66,
上畑口,ja-Hrkt,かみはたぐち,stop_name,25ce328b-f154-4b8d-8c07-24c13438fe66,
上畑口,en,Kami-hataguchi,stop_name,25ce328b-f154-4b8d-8c07-24c13438fe66,
上畑口,ko,가미하타 구치,stop_name,25ce328b-f154-4b8d-8c07-24c13438fe66,
上畑口,zh-cn,上畑口,stop_name,25ce328b-f154-4b8d-8c07-24c13438fe66,
上畑口,zh-tw,上畑口,stop_name,25ce328b-f154-4b8d-8c07-24c13438fe66,
半目籔,ja,半目籔,stop_name,8346a99b-7b35-4d6a-9939-93475847f2b2,
半目籔,ja-Hrkt,はんめやぶ,stop_name,8346a99b-7b35-4d6a-9939-93475847f2b2,
半目籔,en,Hanmeyabu,stop_name,8346a99b-7b35-4d6a-9939-93475847f2b2,
半目籔,ko,한메야부,stop_name,8346a99b-7b35-4d6a-9939-93475847f2b2,
半目籔,zh-cn,半目籔,stop_name,8346a99b-7b35-4d6a-9939-93475847f2b2,
半目籔,zh-tw,半目籔,stop_name,8346a99b-7b35-4d6a-9939-93475847f2b2,
馬が原,ja,馬が原,stop_name,4d9eeaef-dd8c-4298-bf24-15d86586566b,
馬が原,ja-Hrkt,ばがはら,stop_name,4d9eeaef-dd8c-4298-bf24-15d86586566b,
馬が原,en,Bagahara,stop_name,4d9eeaef-dd8c-4298-bf24-15d86586566b,
馬が原,ko,바가하라,stop_name,4d9eeaef-dd8c-4298-bf24-15d86586566b,
馬が原,zh-cn,马原,stop_name,4d9eeaef-dd8c-4298-bf24-15d86586566b,
馬が原,zh-tw,馬原,stop_name,4d9eeaef-dd8c-4298-bf24-15d86586566b,
黒折,ja,黒折,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
黒折,ja-Hrkt,くろおり,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
黒折,en,Kuroori,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
黒折,ko,구로오리,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
黒折,zh-cn,黑折,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
黒折,zh-tw,黑折,stop_name,e5b336dc-e3b3-4a4b-a35e-43b616836f88,
下明石,ja,下明石,stop_name,6f405a66-f27a-4705-88db-6f2303d099a2,
下明石,ja-Hrkt,しもあかし,stop_name,6f405a66-f27a-4705-88db-6f2303d099a2,
下明石,en,Shimo-akashi,stop_name,6f405a66-f27a-4705-88db-6f2303d099a2,
下明石,ko,시모아카시,stop_name,6f405a66-f27a-4705-88db-6f2303d099a2,
下明石,zh-cn,下明石,stop_name,6f405a66-f27a-4705-88db-6f2303d099a2,
下明石,zh-tw,下明石,stop_name,6f405a66-f27a-4705-88db-6f2303d099a2,
明石,ja,明石,stop_name,3c50a5e9-f583-42db-b828-e4df67891b63,
明石,ja-Hrkt,あかし,stop_name,3c50a5e9-f583-42db-b828-e4df67891b63,
明石,en,Akashi,stop_name,3c50a5e9-f583-42db-b828-e4df67891b63,
明石,ko,아카시,stop_name,3c50a5e9-f583-42db-b828-e4df67891b63,
明石,zh-cn,明石,stop_name,3c50a5e9-f583-42db-b828-e4df67891b63,
明石,zh-tw,明石,stop_name,3c50a5e9-f583-42db-b828-e4df67891b63,
安佐北区民文化センター入口,ja,安佐北区民文化センター入口,stop_name,c86d45ed-9522-49ba-b644-ca80b6accad4,
安佐北区民文化センター入口,ja-Hrkt,あさきたくみんぶんかせんたーいりぐち,stop_name,c86d45ed-9522-49ba-b644-ca80b6accad4,
安佐北区民文化センター入口,en,Asakita Kumin Bunka Center-iriguchi (Asakita Ward Community Cultural Center),stop_name,c86d45ed-9522-49ba-b644-ca80b6accad4,
安佐北区民文化センター入口,ko,아사키타 구민문화센터,stop_name,c86d45ed-9522-49ba-b644-ca80b6accad4,
安佐北区民文化センター入口,zh-cn,安佐北区民文化中心入口,stop_name,c86d45ed-9522-49ba-b644-ca80b6accad4,
安佐北区民文化センター入口,zh-tw,安佐北區民文化中心入口,stop_name,c86d45ed-9522-49ba-b644-ca80b6accad4,
福王寺口,ja,福王寺口,stop_name,ded68680-8aa1-4387-b056-cb5f415e1136,
福王寺口,ja-Hrkt,ふくおうじぐち,stop_name,ded68680-8aa1-4387-b056-cb5f415e1136,
福王寺口,en,Fukuoji-guchi (Fukuoji Temple),stop_name,ded68680-8aa1-4387-b056-cb5f415e1136,
福王寺口,ko,후쿠오지 절,stop_name,ded68680-8aa1-4387-b056-cb5f415e1136,
福王寺口,zh-cn,福王寺口,stop_name,ded68680-8aa1-4387-b056-cb5f415e1136,
福王寺口,zh-tw,福王寺口,stop_name,ded68680-8aa1-4387-b056-cb5f415e1136,
下大毛寺,ja,下大毛寺,stop_name,0f651f21-d260-4f88-866f-73f76bd9e00d,
下大毛寺,ja-Hrkt,しもおおもじ,stop_name,0f651f21-d260-4f88-866f-73f76bd9e00d,
下大毛寺,en,Shimo-omoji,stop_name,0f651f21-d260-4f88-866f-73f76bd9e00d,
下大毛寺,ko,시모오모지,stop_name,0f651f21-d260-4f88-866f-73f76bd9e00d,
下大毛寺,zh-cn,下大毛寺,stop_name,0f651f21-d260-4f88-866f-73f76bd9e00d,
下大毛寺,zh-tw,下大毛寺,stop_name,0f651f21-d260-4f88-866f-73f76bd9e00d,
中大毛寺,ja,中大毛寺,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
中大毛寺,ja-Hrkt,なかおおもじ,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
中大毛寺,en,Naka-omoji,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
中大毛寺,ko,나카오모지,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
中大毛寺,zh-cn,中大毛寺,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
中大毛寺,zh-tw,中大毛寺,stop_name,6102895a-67fc-4e7f-86bc-ba7171f0d8a2,
上峠,ja,上峠,stop_name,a6541e74-e7eb-49d1-a5d0-84642355b6f3,
上峠,ja-Hrkt,かみとうげ,stop_name,a6541e74-e7eb-49d1-a5d0-84642355b6f3,
上峠,en,Kami-toge,stop_name,a6541e74-e7eb-49d1-a5d0-84642355b6f3,
上峠,ko,가미토게,stop_name,a6541e74-e7eb-49d1-a5d0-84642355b6f3,
上峠,zh-cn,上峠,stop_name,a6541e74-e7eb-49d1-a5d0-84642355b6f3,
上峠,zh-tw,上峠,stop_name,a6541e74-e7eb-49d1-a5d0-84642355b6f3,
上大毛寺,ja,上大毛寺,stop_name,32832e02-d884-43ee-9f43-a89ffc29c621,
上大毛寺,ja-Hrkt,かみおおもじ,stop_name,32832e02-d884-43ee-9f43-a89ffc29c621,
上大毛寺,en,Kami-omoji,stop_name,32832e02-d884-43ee-9f43-a89ffc29c621,
上大毛寺,ko,가미오모지,stop_name,32832e02-d884-43ee-9f43-a89ffc29c621,
上大毛寺,zh-cn,上大毛寺,stop_name,32832e02-d884-43ee-9f43-a89ffc29c621,
上大毛寺,zh-tw,上大毛寺,stop_name,32832e02-d884-43ee-9f43-a89ffc29c621,
大毛寺口,ja,大毛寺口,stop_name,1f072c21-1abb-4139-8c32-8ff30e71e4aa,
大毛寺口,ja-Hrkt,おおもじぐち,stop_name,1f072c21-1abb-4139-8c32-8ff30e71e4aa,
大毛寺口,en,Omoji-guchi,stop_name,1f072c21-1abb-4139-8c32-8ff30e71e4aa,
大毛寺口,ko,오모지 구치,stop_name,1f072c21-1abb-4139-8c32-8ff30e71e4aa,
大毛寺口,zh-cn,大毛寺口,stop_name,1f072c21-1abb-4139-8c32-8ff30e71e4aa,
大毛寺口,zh-tw,大毛寺口,stop_name,1f072c21-1abb-4139-8c32-8ff30e71e4aa,
下勝木,ja,下勝木,stop_name,bb57de29-7fae-4fd4-8552-0bde15fedd1f,
下勝木,ja-Hrkt,しもかつぎ,stop_name,bb57de29-7fae-4fd4-8552-0bde15fedd1f,
下勝木,en,Shimo-katsugi,stop_name,bb57de29-7fae-4fd4-8552-0bde15fedd1f,
下勝木,ko,시모카쓰기,stop_name,bb57de29-7fae-4fd4-8552-0bde15fedd1f,
下勝木,zh-cn,下胜木,stop_name,bb57de29-7fae-4fd4-8552-0bde15fedd1f,
下勝木,zh-tw,下勝木,stop_name,bb57de29-7fae-4fd4-8552-0bde15fedd1f,
上勝木,ja,上勝木,stop_name,007fbcf1-0870-46c1-8f08-e8f3b2125316,
上勝木,ja-Hrkt,かみかつぎ,stop_name,007fbcf1-0870-46c1-8f08-e8f3b2125316,
上勝木,en,Kami-katsugi,stop_name,007fbcf1-0870-46c1-8f08-e8f3b2125316,
上勝木,ko,가미카쓰기,stop_name,007fbcf1-0870-46c1-8f08-e8f3b2125316,
上勝木,zh-cn,上胜木,stop_name,007fbcf1-0870-46c1-8f08-e8f3b2125316,
上勝木,zh-tw,上勝木,stop_name,007fbcf1-0870-46c1-8f08-e8f3b2125316,
下行森,ja,下行森,stop_name,ef5c0db2-9eeb-458a-913d-75ab23b375b1,
下行森,ja-Hrkt,しもゆきもり,stop_name,ef5c0db2-9eeb-458a-913d-75ab23b375b1,
下行森,en,Shimo-yukimori,stop_name,ef5c0db2-9eeb-458a-913d-75ab23b375b1,
下行森,ko,시모유키모리,stop_name,ef5c0db2-9eeb-458a-913d-75ab23b375b1,
下行森,zh-cn,下行森,stop_name,ef5c0db2-9eeb-458a-913d-75ab23b375b1,
下行森,zh-tw,下行森,stop_name,ef5c0db2-9eeb-458a-913d-75ab23b375b1,
上行森,ja,上行森,stop_name,80f305a8-cde4-4a01-a91c-8950b0ced42f,
上行森,ja-Hrkt,かみゆきもり,stop_name,80f305a8-cde4-4a01-a91c-8950b0ced42f,
上行森,en,Kami-yukimori,stop_name,80f305a8-cde4-4a01-a91c-8950b0ced42f,
上行森,ko,가미유키모리,stop_name,80f305a8-cde4-4a01-a91c-8950b0ced42f,
上行森,zh-cn,上行森,stop_name,80f305a8-cde4-4a01-a91c-8950b0ced42f,
上行森,zh-tw,上行森,stop_name,80f305a8-cde4-4a01-a91c-8950b0ced42f,
幕の内東,ja,幕の内東,stop_name,9a059849-6020-44ed-939f-9a52c6fac441,
幕の内東,ja-Hrkt,まくのうちひがし,stop_name,9a059849-6020-44ed-939f-9a52c6fac441,
幕の内東,en,Makunouchi-higashi,stop_name,9a059849-6020-44ed-939f-9a52c6fac441,
幕の内東,ko,마쿠노우치 히가시,stop_name,9a059849-6020-44ed-939f-9a52c6fac441,
幕の内東,zh-cn,幕之内东,stop_name,9a059849-6020-44ed-939f-9a52c6fac441,
幕の内東,zh-tw,幕之內東,stop_name,9a059849-6020-44ed-939f-9a52c6fac441,
広島北インター入口,ja,広島北インター入口,stop_name,379eb5f9-bebe-4ff9-9c05-5300b427acac,
広島北インター入口,ja-Hrkt,ひろしまきたいんたーいりぐち,stop_name,379eb5f9-bebe-4ff9-9c05-5300b427acac,
広島北インター入口,en,Hiroshima-kita Inter-iriguchi,stop_name,379eb5f9-bebe-4ff9-9c05-5300b427acac,
広島北インター入口,ko,히로시마 키타 인터 이리구치,stop_name,379eb5f9-bebe-4ff9-9c05-5300b427acac,
広島北インター入口,zh-cn,广岛北IC入口,stop_name,379eb5f9-bebe-4ff9-9c05-5300b427acac,
広島北インター入口,zh-tw,廣島北IC入口,stop_name,379eb5f9-bebe-4ff9-9c05-5300b427acac,
飯室,ja,飯室,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,ja-Hrkt,いむろ,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,en,Imuro,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,ko,이무로,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,zh-cn,饭室,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
飯室,zh-tw,飯室,stop_name,8ce0173b-7281-4630-8a39-577f8800c9e4,
グランドハイツ前,ja,グランドハイツ前,stop_name,c8e58783-7619-43d3-8ca8-ddc94bb180ee,
グランドハイツ前,ja-Hrkt,ぐらんどはいつまえ,stop_name,c8e58783-7619-43d3-8ca8-ddc94bb180ee,
グランドハイツ前,en,Grand Heights-mae,stop_name,c8e58783-7619-43d3-8ca8-ddc94bb180ee,
グランドハイツ前,ko,그랜드하이츠 마에,stop_name,c8e58783-7619-43d3-8ca8-ddc94bb180ee,
グランドハイツ前,zh-cn,Grand Heights前,stop_name,c8e58783-7619-43d3-8ca8-ddc94bb180ee,
グランドハイツ前,zh-tw,Grand Heights前,stop_name,c8e58783-7619-43d3-8ca8-ddc94bb180ee,
清和中学校前,ja,清和中学校前,stop_name,54e68d06-851a-4905-b688-ddfb235a9ac8,
清和中学校前,ja-Hrkt,せいわちゅうがっこうまえ,stop_name,54e68d06-851a-4905-b688-ddfb235a9ac8,
清和中学校前,en,Seiwa Chugakko-mae (Seiwa Junior High School),stop_name,54e68d06-851a-4905-b688-ddfb235a9ac8,
清和中学校前,ko,세이와 중학교,stop_name,54e68d06-851a-4905-b688-ddfb235a9ac8,
清和中学校前,zh-cn,清和中学,stop_name,54e68d06-851a-4905-b688-ddfb235a9ac8,
清和中学校前,zh-tw,清和中學,stop_name,54e68d06-851a-4905-b688-ddfb235a9ac8,
仁方駅南口,ja,仁方駅南口,stop_name,5e821088-5720-4474-a423-889514fcdf90,
仁方駅南口,ja-Hrkt,にがたえきみなみぐち,stop_name,5e821088-5720-4474-a423-889514fcdf90,
仁方駅南口,en,Nigata Sta. South Entrance,stop_name,5e821088-5720-4474-a423-889514fcdf90,
仁方駅南口,ko,니가타 역,stop_name,5e821088-5720-4474-a423-889514fcdf90,
仁方駅南口,zh-cn,仁方站南口,stop_name,5e821088-5720-4474-a423-889514fcdf90,
仁方駅南口,zh-tw,仁方站南口,stop_name,5e821088-5720-4474-a423-889514fcdf90,
宇津,ja,宇津,stop_name,7d82ce20-6ad2-4141-a731-5e35dc2ce7a1,
宇津,ja-Hrkt,うづ,stop_name,7d82ce20-6ad2-4141-a731-5e35dc2ce7a1,
宇津,en,Uzu,stop_name,7d82ce20-6ad2-4141-a731-5e35dc2ce7a1,
宇津,ko,우즈,stop_name,7d82ce20-6ad2-4141-a731-5e35dc2ce7a1,
宇津,zh-cn,宇津,stop_name,7d82ce20-6ad2-4141-a731-5e35dc2ce7a1,
宇津,zh-tw,宇津,stop_name,7d82ce20-6ad2-4141-a731-5e35dc2ce7a1,
飯室西,ja,飯室西,stop_name,f02f1876-8eef-49f6-9bff-bc001848070b,
飯室西,ja-Hrkt,いむろにし,stop_name,f02f1876-8eef-49f6-9bff-bc001848070b,
飯室西,en,Imuro-nishi,stop_name,f02f1876-8eef-49f6-9bff-bc001848070b,
