警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
山口南,0074,負傷,000,001,市道,山口市,2021,08,31,17,02,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.11835417,131.4014331,火曜,その他
下関,0239,負傷,000,001,県道,下関市,2021,08,31,17,23,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,65～74歳,35～44歳,軽貨物,原付一種,自家用,自家用,損傷なし,負傷,33.95860083,130.9421117,火曜,その他
岩国,0164,負傷,000,002,国道187号,岩国市,2021,08,31,17,40,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,軽貨物,大型特殊その他,自家用,対象外当事者,負傷,損傷なし,34.16881222,132.0838475,火曜,その他
山口南,0070,負傷,000,001,市道,山口市,2021,08,31,19,15,4夜暮,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.00146611,131.3438239,火曜,その他
宇部,0227,負傷,000,001,国道２号,宇部市,2021,08,31,19,24,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,軽貨物,小型特殊農耕,自家用,対象外当事者,損傷なし,負傷,34.03699417,131.2510489,火曜,その他
岩国,0153,負傷,000,001,その他(幅員測定可),岩国市,2021,08,31,21,43,5夜,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.15617583,132.1859433,火曜,その他
防府,0172,負傷,000,001,国道262号,防府市,2021,08,31,22,54,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.07166667,131.5543889,火曜,その他
山口南,0069,負傷,000,001,市道,山口市,2021,09,01,09,15,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,75歳以上,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.07668,131.3961825,水曜,その他
長府,0098,負傷,000,001,市道,下関市,2021,09,02,07,12,2昼,雨,非市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.06202778,130.9507778,木曜,その他
宇部,0264,負傷,000,001,国道190号,宇部市,2021,09,02,07,37,2昼,曇,市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,準中型貨物,軽貨物,自家用,自家用,損傷なし,負傷,33.94179667,131.2567553,木曜,その他
萩,0031,負傷,000,004,国道262号,萩市,2021,09,02,16,12,2昼,雨,市街地,舗装　湿潤,交差点付近,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,準中型貨物,軽乗用,自家用,自家用,損傷なし,負傷,34.3955,131.40475,木曜,その他
山口南,0068,負傷,000,001,その他(幅員測定可),山口市,2021,09,02,17,13,2昼,雨,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,55～64歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.09685639,131.3915733,木曜,その他
下松,0096,負傷,000,001,国道２号,下松市,2021,09,02,17,27,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通貨物,普通貨物,自家用,自家用,損傷なし,負傷,34.03313889,131.8706667,木曜,その他
山口,0104,負傷,000,001,市道,山口市,2021,09,03,07,00,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.16788806,131.4715653,金曜,その他
防府,0178,負傷,000,001,県道,防府市,2021,09,03,07,32,2昼,雨,非市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　小,直路,交差点内,規制なし,車両相互,75歳以上,35～44歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.11604833,131.5947758,金曜,その他
下関,0247,負傷,000,001,国道191号,下関市,2021,09,03,07,35,2昼,雨,市街地,舗装　湿潤,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,25～34歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06359694,130.9083225,金曜,その他
防府,0176,負傷,000,001,市道,防府市,2021,09,03,09,21,2昼,雨,非市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　小,直路,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,45～54歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.05672222,131.5715,金曜,その他
長門,0029,負傷,000,001,県道,長門市,2021,09,03,10,05,2昼,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,75歳以上,55～64歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.37819444,131.1876111,金曜,その他
宇部,0213,負傷,000,001,国道190号,宇部市,2021,09,03,12,58,2昼,曇,市街地,舗装　湿潤,交差点付近,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.95646611,131.3074914,金曜,その他
長府,0102,負傷,000,001,市道,下関市,2021,09,03,13,30,2昼,雨,市街地,舗装　湿潤,交差点付近,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.9982825,130.9881164,金曜,その他
柳井,0072,負傷,000,001,県道,平生町,2021,09,03,14,41,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,65～74歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94616667,132.0640278,金曜,その他
下関,0263,負傷,000,001,県道,下関市,2021,09,03,18,26,3昼暮,雨,市街地,舗装　湿潤,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,カーブ左,交差点内,規制なし,車両相互,75歳以上,45～54歳,普通乗用,軽乗用,事業用,自家用,損傷なし,負傷,33.93533611,130.9100358,金曜,その他
山口,0106,負傷,000,001,市道,山口市,2021,09,04,03,04,5夜,曇,市街地,舗装　湿潤,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,35～44歳,軽貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.16448444,131.4478794,土曜,その他
宇部,0214,負傷,000,001,市道,宇部市,2021,09,04,06,35,1昼明,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.95350889,131.2642869,土曜,その他
下関,0243,負傷,000,001,市道,下関市,2021,09,04,07,56,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両単独,35～44歳,不明,軽乗用,物件等,自家用,対象外当事者,損傷なし,対象外当事者,33.99172222,130.9354722,土曜,その他
下関,0241,負傷,000,001,国道９号,下関市,2021,09,04,08,11,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　小,直路,交差点内,規制なし,人対車両,55～64歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.96040528,130.9511569,土曜,その他
萩,0028,負傷,000,001,市道,萩市,2021,09,04,09,00,2昼,曇,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽貨物,自転車,自家用,対象外当事者,損傷なし,負傷,34.40727056,131.4092056,土曜,その他
光,0081,負傷,000,001,国道188号,光市,2021,09,04,10,46,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,75歳以上,35～44歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.96105556,131.9426944,土曜,その他
下関,0250,負傷,000,002,市道,下関市,2021,09,04,11,40,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.99407472,130.9405075,土曜,その他
柳井,0073,負傷,000,002,県道,田布施町,2021,09,04,16,58,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.94552778,132.0193333,土曜,その他
宇部,0211,負傷,000,001,市道,宇部市,2021,09,04,17,03,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　自発光式,表示あり,交差点　小　小,直路,交差点内,規制なし,車両相互,35～44歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.04029972,131.2199508,土曜,その他
防府,0179,負傷,000,001,国道２号,防府市,2021,09,04,17,56,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,大型貨物,普通乗用,自家用,自家用,損傷なし,負傷,34.04884944,131.514895,土曜,その他
山陽小野田,0075,負傷,000,001,国道２号,山陽小野田市,2021,09,04,23,53,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,中型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.04614556,131.0742081,土曜,その他
山口南,0072,負傷,000,002,県道,山口市,2021,09,05,11,02,2昼,曇,市街地,舗装　乾燥,直路,点灯歩車分式,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.03190944,131.3605578,日曜,その他
防府,0177,負傷,000,001,市道,防府市,2021,09,05,13,52,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,不明,普通乗用,対象外当事者,自家用,対象外当事者,負傷,対象外当事者,34.05364722,131.5720322,日曜,その他
山口,0113,負傷,000,001,国道９号,山口市,2021,09,06,11,34,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,65～74歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.17393278,131.4578589,月曜,その他
下関,0252,負傷,000,001,県道,下関市,2021,09,06,12,54,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97222222,130.9321111,月曜,その他
光,0083,負傷,000,002,市道,光市,2021,09,06,17,13,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,標識　規制なし,表示あり,交差点　中　中,直路,交差点内,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.93214306,131.974225,月曜,その他
美祢,0015,負傷,000,001,県道,美祢市,2021,09,07,10,37,2昼,曇,非市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.21570194,131.3480292,火曜,その他
柳井,0068,負傷,000,001,県道,柳井市,2021,09,07,11,27,2昼,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　小　小,直路,交差点内,規制なし,車両相互,55～64歳,不明,軽乗用,対象外当事者,自家用,対象外当事者,負傷,対象外当事者,33.962,132.1020556,火曜,その他
山陽小野田,0071,負傷,000,001,県道,山陽小野田市,2021,09,07,13,08,2昼,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.00525,131.1785,火曜,その他
岩国,0149,負傷,000,001,国道188号,岩国市,2021,09,07,13,50,2昼,曇,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,45～54歳,35～44歳,軽乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.11274417,132.1997672,火曜,その他
山口,0116,負傷,000,001,国道９号,山口市,2021,09,07,16,25,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.17638611,131.4612175,火曜,その他
萩,0030,負傷,000,001,国道191号,萩市,2021,09,08,05,29,6夜明,雨,非市街地,舗装　湿潤,交差点,点滅３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　中,直路,交差点内,規制なし,人対車両,45～54歳,01～24歳,大型貨物,歩行者,事業用,対象外当事者,損傷なし,負傷,34.62221694,131.6054169,水曜,その他
岩国,0151,負傷,000,001,国道２号,岩国市,2021,09,08,09,26,2昼,雨,非市街地,舗装　湿潤,交差点,点灯押ボ式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,35～44歳,55～64歳,中型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.09180417,132.0608694,水曜,その他
山口南,0071,負傷,000,003,国道９号,山口市,2021,09,08,10,16,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.10431,131.3948494,水曜,その他
下関,0249,負傷,000,001,県道,下関市,2021,09,08,16,27,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.00838889,130.9515833,水曜,その他
柳井,0070,負傷,000,001,国道188号,柳井市,2021,09,08,17,00,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.95777778,132.1295278,水曜,その他
宇部,0220,負傷,000,001,国道２号,宇部市,2021,09,08,17,56,3昼暮,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.03970667,131.2681619,水曜,その他
長門,0030,負傷,000,001,国道191号,長門市,2021,09,08,18,04,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.37136111,131.1636111,水曜,その他
宇部,0216,負傷,000,001,市道,宇部市,2021,09,09,06,58,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.98383639,131.2556233,木曜,その他
宇部,0215,負傷,000,001,県道,宇部市,2021,09,09,07,32,2昼,晴,非市街地,舗装　湿潤,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,普通貨物,自家用,自家用,損傷なし,負傷,34.00409639,131.2317381,木曜,その他
萩,0032,負傷,000,001,その他(幅員測定可),萩市,2021,09,09,07,38,2昼,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,65～74歳,準中型貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.47083333,131.4456389,木曜,その他
周南,0200,負傷,000,001,市道,周南市,2021,09,09,09,30,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,75歳以上,45～54歳,原付一種,原付一種,自家用,自家用,損傷なし,負傷,34.07275,131.7780278,木曜,その他
下関,0269,負傷,000,001,市道,下関市,2021,09,09,09,40,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01403611,130.9592378,木曜,その他
宇部,0218,負傷,000,001,市道,宇部市,2021,09,09,12,24,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,75歳以上,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,33.96616944,131.3052736,木曜,その他
高速隊,0037,負傷,000,002,高速道路,下関市,2021,09,09,13,15,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両単独,25～34歳,不明,大型貨物,物件等,事業用,対象外当事者,損傷なし,対象外当事者,34.08476639,131.04298,木曜,その他
周南,0202,負傷,000,001,市道,周南市,2021,09,09,15,47,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,35～44歳,01～24歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.04380556,131.8231667,木曜,その他
山陽小野田,0073,負傷,000,001,市道,山陽小野田市,2021,09,09,15,50,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　小,直路,交差点内,規制なし,人対車両,65～74歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.97134556,131.1850969,木曜,その他
下関,0257,負傷,000,001,その他(幅員測定可),下関市,2021,09,09,16,20,2昼,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.91936333,130.9061653,木曜,その他
岩国,0150,負傷,000,001,県道,岩国市,2021,09,09,17,52,3昼暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,45～54歳,25～34歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.16845417,132.2259608,木曜,その他
防府,0180,負傷,000,001,市道,防府市,2021,09,10,15,55,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,01～24歳,25～34歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.05617972,131.5758144,金曜,その他
宇部,0217,負傷,000,001,市道,宇部市,2021,09,10,16,36,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,01～24歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,損傷なし,33.92691667,131.2630747,金曜,その他
下関,0248,負傷,000,001,国道191号,下関市,2021,09,10,17,10,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.96919444,130.9197222,金曜,その他
山陽小野田,0072,負傷,000,001,国道190号,山陽小野田市,2021,09,10,17,53,3昼暮,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.99483333,131.1835833,金曜,その他
長府,0104,負傷,000,001,私道,下関市,2021,09,10,20,02,5夜,曇,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,25～34歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.12891667,131.0320556,金曜,その他
山口,0107,負傷,000,002,国道９号,山口市,2021,09,11,09,15,2昼,曇,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.15731694,131.434675,土曜,その他
宇部,0243,負傷,000,001,県道,宇部市,2021,09,11,16,17,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.99700194,131.2199953,土曜,その他
宇部,0222,負傷,000,001,市道,宇部市,2021,09,11,16,57,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　大　小,直路,交差点内,規制なし,車両相互,45～54歳,75歳以上,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.93944611,131.2549061,土曜,その他
岩国,0154,負傷,000,003,県道,岩国市,2021,09,11,17,02,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,準中型貨物,普通乗用,自家用,自家用,負傷,損傷なし,34.1638825,132.1962739,土曜,その他
防府,0181,負傷,000,001,市道,防府市,2021,09,11,19,00,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.05529778,131.5792483,土曜,その他
下関,0256,負傷,000,001,市道,下関市,2021,09,11,19,17,4夜暮,晴,市街地,舗装　乾燥,交差点,点滅１灯式,標識　規制なし,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.96447222,130.9378611,土曜,その他
山口,0118,負傷,000,001,市道,山口市,2021,09,12,11,21,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,01～24歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,34.16067083,131.4614439,日曜,その他
下関,0253,負傷,000,001,県道,下関市,2021,09,13,10,28,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.99139472,130.9282056,月曜,その他
山口,0111,負傷,000,001,国道435号,山口市,2021,09,13,15,13,2昼,曇,市街地,舗装　湿潤,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.18555583,131.4302069,月曜,その他
