都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考
3.00002E+12,1025003,山口県,宇部市,宇部市立第二人生高校男子校　4期,ウベシリツダイニジンセイコウコウダンシコウ,,2025/8/18,2025/8/18,,,"【東部分校】
　（1）入学式・第1講座（体育）　6月17日（火曜日）西岐波ふれあいセンター
　（2）第2講座（図工）　6月30日（月曜日）西岐波ふれあいセンター
　（3）第3講座（家庭科）　7月17日（木曜日）フタマタセコーヒー（永山本家酒造場2階）
　（4）第4講座（技術）　8月7日（木曜日）常盤ふれあいセンター
　（5）第5講座（学級活動）・卒業式　8月18日（月曜日）西岐波ふれあいセンター
【西部分校】
　（1）入学式・第1講座（体育）　6月23日（月曜日）黒石ふれあいセンター
　（2）第2講座（図工）　7月7日（月曜日）黒石ふれあいセンター
　（3）第3講座（家庭科）　7月23日（水曜日）黒石ふれあいセンター
　（4）第4講座（技術）　8月7日（木曜日）厚南会館
　（5）第5講座（学級活動）・卒業式　8月25日（月曜日）黒石ふれあいセンター","専門の講師による指導の下、全5科目を実施。
身体のこと、趣味のこと、これからの自分について、学びます。
",,,,,,,西岐波ふれあいセンター・黒石ふれあいセンター　他,宇部市床波六丁目5番23号・宇部市黒石北三丁目2番37₋12号　他,,,,,,15人（先着順）,,,"&nbsp;
&nbsp;
",https://www.city.ube.yamaguchi.jp/kenkou/koureifukushi/shumi/1021719/1025003.html,
3.00002E+12,1025003,山口県,宇部市,宇部市立第二人生高校男子校　4期,ウベシリツダイニジンセイコウコウダンシコウ,,2025/6/23,2025/6/23,,,"【東部分校】
　（1）入学式・第1講座（体育）　6月17日（火曜日）西岐波ふれあいセンター
　（2）第2講座（図工）　6月30日（月曜日）西岐波ふれあいセンター
　（3）第3講座（家庭科）　7月17日（木曜日）フタマタセコーヒー（永山本家酒造場2階）
　（4）第4講座（技術）　8月7日（木曜日）常盤ふれあいセンター
　（5）第5講座（学級活動）・卒業式　8月18日（月曜日）西岐波ふれあいセンター
【西部分校】
　（1）入学式・第1講座（体育）　6月23日（月曜日）黒石ふれあいセンター
　（2）第2講座（図工）　7月7日（月曜日）黒石ふれあいセンター
　（3）第3講座（家庭科）　7月23日（水曜日）黒石ふれあいセンター
　（4）第4講座（技術）　8月7日（木曜日）厚南会館
　（5）第5講座（学級活動）・卒業式　8月25日（月曜日）黒石ふれあいセンター","専門の講師による指導の下、全5科目を実施。
身体のこと、趣味のこと、これからの自分について、学びます。
",,,,,,,西岐波ふれあいセンター・黒石ふれあいセンター　他,宇部市床波六丁目5番23号・宇部市黒石北三丁目2番37₋12号　他,,,,,,15人（先着順）,,,"&nbsp;
&nbsp;
",https://www.city.ube.yamaguchi.jp/kenkou/koureifukushi/shumi/1021719/1025003.html,
3.00002E+12,1025003,山口県,宇部市,宇部市立第二人生高校男子校　4期,ウベシリツダイニジンセイコウコウダンシコウ,,2025/7/7,2025/7/7,,,"【東部分校】
　（1）入学式・第1講座（体育）　6月17日（火曜日）西岐波ふれあいセンター
　（2）第2講座（図工）　6月30日（月曜日）西岐波ふれあいセンター
　（3）第3講座（家庭科）　7月17日（木曜日）フタマタセコーヒー（永山本家酒造場2階）
　（4）第4講座（技術）　8月7日（木曜日）常盤ふれあいセンター
　（5）第5講座（学級活動）・卒業式　8月18日（月曜日）西岐波ふれあいセンター
【西部分校】
　（1）入学式・第1講座（体育）　6月23日（月曜日）黒石ふれあいセンター
　（2）第2講座（図工）　7月7日（月曜日）黒石ふれあいセンター
　（3）第3講座（家庭科）　7月23日（水曜日）黒石ふれあいセンター
　（4）第4講座（技術）　8月7日（木曜日）厚南会館
　（5）第5講座（学級活動）・卒業式　8月25日（月曜日）黒石ふれあいセンター","専門の講師による指導の下、全5科目を実施。
身体のこと、趣味のこと、これからの自分について、学びます。
",,,,,,,西岐波ふれあいセンター・黒石ふれあいセンター　他,宇部市床波六丁目5番23号・宇部市黒石北三丁目2番37₋12号　他,,,,,,15人（先着順）,,,"&nbsp;
&nbsp;
",https://www.city.ube.yamaguchi.jp/kenkou/koureifukushi/shumi/1021719/1025003.html,
3.00002E+12,1025003,山口県,宇部市,宇部市立第二人生高校男子校　4期,ウベシリツダイニジンセイコウコウダンシコウ,,2025/7/23,2025/7/23,,,"【東部分校】
　（1）入学式・第1講座（体育）　6月17日（火曜日）西岐波ふれあいセンター
　（2）第2講座（図工）　6月30日（月曜日）西岐波ふれあいセンター
　（3）第3講座（家庭科）　7月17日（木曜日）フタマタセコーヒー（永山本家酒造場2階）
　（4）第4講座（技術）　8月7日（木曜日）常盤ふれあいセンター
　（5）第5講座（学級活動）・卒業式　8月18日（月曜日）西岐波ふれあいセンター
【西部分校】
　（1）入学式・第1講座（体育）　6月23日（月曜日）黒石ふれあいセンター
　（2）第2講座（図工）　7月7日（月曜日）黒石ふれあいセンター
　（3）第3講座（家庭科）　7月23日（水曜日）黒石ふれあいセンター
　（4）第4講座（技術）　8月7日（木曜日）厚南会館
　（5）第5講座（学級活動）・卒業式　8月25日（月曜日）黒石ふれあいセンター","専門の講師による指導の下、全5科目を実施。
身体のこと、趣味のこと、これからの自分について、学びます。
",,,,,,,西岐波ふれあいセンター・黒石ふれあいセンター　他,宇部市床波六丁目5番23号・宇部市黒石北三丁目2番37₋12号　他,,,,,,15人（先着順）,,,"&nbsp;
&nbsp;
",https://www.city.ube.yamaguchi.jp/kenkou/koureifukushi/shumi/1021719/1025003.html,
3.00002E+12,1025003,山口県,宇部市,宇部市立第二人生高校男子校　4期,ウベシリツダイニジンセイコウコウダンシコウ,,2025/8/7,2025/8/7,,,"【東部分校】
　（1）入学式・第1講座（体育）　6月17日（火曜日）西岐波ふれあいセンター
　（2）第2講座（図工）　6月30日（月曜日）西岐波ふれあいセンター
　（3）第3講座（家庭科）　7月17日（木曜日）フタマタセコーヒー（永山本家酒造場2階）
　（4）第4講座（技術）　8月7日（木曜日）常盤ふれあいセンター
　（5）第5講座（学級活動）・卒業式　8月18日（月曜日）西岐波ふれあいセンター
【西部分校】
　（1）入学式・第1講座（体育）　6月23日（月曜日）黒石ふれあいセンター
　（2）第2講座（図工）　7月7日（月曜日）黒石ふれあいセンター
　（3）第3講座（家庭科）　7月23日（水曜日）黒石ふれあいセンター
　（4）第4講座（技術）　8月7日（木曜日）厚南会館
　（5）第5講座（学級活動）・卒業式　8月25日（月曜日）黒石ふれあいセンター","専門の講師による指導の下、全5科目を実施。
身体のこと、趣味のこと、これからの自分について、学びます。
",,,,,,,西岐波ふれあいセンター・黒石ふれあいセンター　他,宇部市床波六丁目5番23号・宇部市黒石北三丁目2番37₋12号　他,,,,,,15人（先着順）,,,"&nbsp;
&nbsp;
",https://www.city.ube.yamaguchi.jp/kenkou/koureifukushi/shumi/1021719/1025003.html,
3.00002E+12,1025003,山口県,宇部市,宇部市立第二人生高校男子校　4期,ウベシリツダイニジンセイコウコウダンシコウ,,2025/8/25,2025/8/25,,,"【東部分校】
　（1）入学式・第1講座（体育）　6月17日（火曜日）西岐波ふれあいセンター
　（2）第2講座（図工）　6月30日（月曜日）西岐波ふれあいセンター
　（3）第3講座（家庭科）　7月17日（木曜日）フタマタセコーヒー（永山本家酒造場2階）
　（4）第4講座（技術）　8月7日（木曜日）常盤ふれあいセンター
　（5）第5講座（学級活動）・卒業式　8月18日（月曜日）西岐波ふれあいセンター
【西部分校】
　（1）入学式・第1講座（体育）　6月23日（月曜日）黒石ふれあいセンター
　（2）第2講座（図工）　7月7日（月曜日）黒石ふれあいセンター
　（3）第3講座（家庭科）　7月23日（水曜日）黒石ふれあいセンター
　（4）第4講座（技術）　8月7日（木曜日）厚南会館
　（5）第5講座（学級活動）・卒業式　8月25日（月曜日）黒石ふれあいセンター","専門の講師による指導の下、全5科目を実施。
身体のこと、趣味のこと、これからの自分について、学びます。
",,,,,,,西岐波ふれあいセンター・黒石ふれあいセンター　他,宇部市床波六丁目5番23号・宇部市黒石北三丁目2番37₋12号　他,,,,,,15人（先着順）,,,"&nbsp;
&nbsp;
",https://www.city.ube.yamaguchi.jp/kenkou/koureifukushi/shumi/1021719/1025003.html,
3.00002E+12,1024206,山口県,宇部市,てくてくまち歩き＆ときわ公園,テクテクマチアルキアンドトキワコウエン,,2025/6/14,2025/6/14,9:00,13:00,"※開催内容により時間が変わります。
※おおよそ1時間から3時間での開催となります。","てくてくまち歩き「フェニックス並木が美しい見初」【5月10日（土曜日）】
日時
5月10日（土曜日）9時50分～12時
集合場所
見初ふれあいセンター(昭和町一丁目3番6号)
内容
明治・大正・昭和、消えた大正町はどこ？(約3キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくときわ公園「常盤公園誕生から100年Part（2）年譜で辿るときわ公園」【5月24日（土曜日）】
日時
5月24日（土曜日）9時30分～12時
集合場所
ときわレストハウス前(野中三丁目5番17号)
内容
それぞれの施設はいつできたかな？（約3キロメートル）
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくまち歩き「真締川ぐるっと彫刻散歩」【6月14日（土曜日）】
日時
6月14日（土曜日）9時50分～12時
集合場所
宇部市役所バス停前
内容
ふるさとの川は、モダンアートが溢れています。(約3.5キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくまち歩き「花火大会の舞台　宇部港へ」【6月28日（土曜日）】
日時
6月28日（土曜日）9時50分～12時
集合場所
宇部市役所バス停前
内容
知らなかった！たくさんの秘話。(約3.5キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくときわ公園「常盤公園誕生から100年Part（3）時を語るもの発見　時とは・・・」【9月27日（土曜日）】
日時
9月27日（土曜日）9時50分～12時
集合場所
ときわ公園正面入口
内容
正面入口から彫刻の丘まで(約2キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
",,,,,,,宇部市街、ときわ公園,宇部市街、ときわ公園,,,,,,,,,"申込みは開催日の3営業日前までとなります。
",https://www.city.ube.yamaguchi.jp/kyouyou/kankou/1024205/1024206.html,
3.00002E+12,1024206,山口県,宇部市,てくてくまち歩き＆ときわ公園,テクテクマチアルキアンドトキワコウエン,,2025/6/28,2025/6/28,9:00,13:00,"※開催内容により時間が変わります。
※おおよそ1時間から3時間での開催となります。","てくてくまち歩き「フェニックス並木が美しい見初」【5月10日（土曜日）】
日時
5月10日（土曜日）9時50分～12時
集合場所
見初ふれあいセンター(昭和町一丁目3番6号)
内容
明治・大正・昭和、消えた大正町はどこ？(約3キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくときわ公園「常盤公園誕生から100年Part（2）年譜で辿るときわ公園」【5月24日（土曜日）】
日時
5月24日（土曜日）9時30分～12時
集合場所
ときわレストハウス前(野中三丁目5番17号)
内容
それぞれの施設はいつできたかな？（約3キロメートル）
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくまち歩き「真締川ぐるっと彫刻散歩」【6月14日（土曜日）】
日時
6月14日（土曜日）9時50分～12時
集合場所
宇部市役所バス停前
内容
ふるさとの川は、モダンアートが溢れています。(約3.5キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくまち歩き「花火大会の舞台　宇部港へ」【6月28日（土曜日）】
日時
6月28日（土曜日）9時50分～12時
集合場所
宇部市役所バス停前
内容
知らなかった！たくさんの秘話。(約3.5キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくときわ公園「常盤公園誕生から100年Part（3）時を語るもの発見　時とは・・・」【9月27日（土曜日）】
日時
9月27日（土曜日）9時50分～12時
集合場所
ときわ公園正面入口
内容
正面入口から彫刻の丘まで(約2キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
",,,,,,,宇部市街、ときわ公園,宇部市街、ときわ公園,,,,,,,,,"申込みは開催日の3営業日前までとなります。
",https://www.city.ube.yamaguchi.jp/kyouyou/kankou/1024205/1024206.html,
3.00002E+12,1024206,山口県,宇部市,てくてくまち歩き＆ときわ公園,テクテクマチアルキアンドトキワコウエン,,2025/9/27,2025/9/27,9:00,13:00,"※開催内容により時間が変わります。
※おおよそ1時間から3時間での開催となります。","てくてくまち歩き「フェニックス並木が美しい見初」【5月10日（土曜日）】
日時
5月10日（土曜日）9時50分～12時
集合場所
見初ふれあいセンター(昭和町一丁目3番6号)
内容
明治・大正・昭和、消えた大正町はどこ？(約3キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくときわ公園「常盤公園誕生から100年Part（2）年譜で辿るときわ公園」【5月24日（土曜日）】
日時
5月24日（土曜日）9時30分～12時
集合場所
ときわレストハウス前(野中三丁目5番17号)
内容
それぞれの施設はいつできたかな？（約3キロメートル）
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくまち歩き「真締川ぐるっと彫刻散歩」【6月14日（土曜日）】
日時
6月14日（土曜日）9時50分～12時
集合場所
宇部市役所バス停前
内容
ふるさとの川は、モダンアートが溢れています。(約3.5キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくまち歩き「花火大会の舞台　宇部港へ」【6月28日（土曜日）】
日時
6月28日（土曜日）9時50分～12時
集合場所
宇部市役所バス停前
内容
知らなかった！たくさんの秘話。(約3.5キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
てくてくときわ公園「常盤公園誕生から100年Part（3）時を語るもの発見　時とは・・・」【9月27日（土曜日）】
日時
9月27日（土曜日）9時50分～12時
集合場所
ときわ公園正面入口
内容
正面入口から彫刻の丘まで(約2キロメートル)
定員
30名
申し込み・問い合わせ
観光交流課(電話:0836-34-8353)
ウェブからの申込みはこちら
",,,,,,,宇部市街、ときわ公園,宇部市街、ときわ公園,,,,,,,,,"申込みは開催日の3営業日前までとなります。
",https://www.city.ube.yamaguchi.jp/kyouyou/kankou/1024205/1024206.html,
3.00002E+12,1023680,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（福祉ふれあいセンター）,タイコノタツジンサロン,,2025/6/19,2025/6/19,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,福祉ふれあいセンター,〒755-0033 宇部市琴芝町二丁目4番25号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1023680.html,
3.00002E+12,1023680,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（福祉ふれあいセンター）,タイコノタツジンサロン,,2025/8/21,2025/8/21,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,福祉ふれあいセンター,〒755-0033 宇部市琴芝町二丁目4番25号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1023680.html,
3.00002E+12,1023680,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（福祉ふれあいセンター）,タイコノタツジンサロン,,2025/10/16,2025/10/16,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,福祉ふれあいセンター,〒755-0033 宇部市琴芝町二丁目4番25号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1023680.html,
3.00002E+12,1023680,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（福祉ふれあいセンター）,タイコノタツジンサロン,,2025/12/11,2025/12/11,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,福祉ふれあいセンター,〒755-0033 宇部市琴芝町二丁目4番25号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1023680.html,
3.00002E+12,1023680,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（福祉ふれあいセンター）,タイコノタツジンサロン,,2026/2/19,2026/2/19,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,福祉ふれあいセンター,〒755-0033 宇部市琴芝町二丁目4番25号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1023680.html,
3.00002E+12,1024740,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（楠総合センター）,タイコノタツジンサロン,,2025/9/18,2025/9/18,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,楠総合センター,〒757-0216 宇部市大字船木字野田442番地11,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024740.html,
3.00002E+12,1024740,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（楠総合センター）,タイコノタツジンサロン,,2025/10/30,2025/10/30,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,楠総合センター,〒757-0216 宇部市大字船木字野田442番地11,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024740.html,
3.00002E+12,1024740,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（楠総合センター）,タイコノタツジンサロン,,2025/11/20,2025/11/20,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,楠総合センター,〒757-0216 宇部市大字船木字野田442番地11,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024740.html,
3.00002E+12,1024740,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（楠総合センター）,タイコノタツジンサロン,,2026/1/22,2026/1/22,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,楠総合センター,〒757-0216 宇部市大字船木字野田442番地11,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024740.html,
3.00002E+12,1024740,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（楠総合センター）,タイコノタツジンサロン,,2026/3/19,2026/3/19,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,楠総合センター,〒757-0216 宇部市大字船木字野田442番地11,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024740.html,
3.00002E+12,1024746,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（黒石ふれあいセンター）,タイコノタツジンサロン,,2025/6/26,2025/6/26,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,黒石ふれあいセンター,〒759-0213 宇部市黒石北三丁目2番37-12号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024746.html,
3.00002E+12,1024746,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（黒石ふれあいセンター）,タイコノタツジンサロン,,2025/10/23,2025/10/23,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,黒石ふれあいセンター,〒759-0213 宇部市黒石北三丁目2番37-12号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024746.html,
3.00002E+12,1024747,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（宇部第一病院）,タイコノタツジンサロン,,2025/7/17,2025/7/17,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,宇部第一病院,〒759-0136 宇部市木田40番地20,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024747.html,
3.00002E+12,1024747,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（宇部第一病院）,タイコノタツジンサロン,,2025/12/18,2025/12/18,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,宇部第一病院,〒759-0136 宇部市木田40番地20,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024747.html,
3.00002E+12,1024748,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（新川ふれあいセンター）,タイコノタツジンサロン,,2025/8/28,2025/8/28,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,新川ふれあいセンター,〒755-0041 宇部市朝日町8番20号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024748.html,
3.00002E+12,1024748,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（新川ふれあいセンター）,タイコノタツジンサロン,,2025/9/25,2025/9/25,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,新川ふれあいセンター,〒755-0041 宇部市朝日町8番20号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024748.html,
3.00002E+12,1024748,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（新川ふれあいセンター）,タイコノタツジンサロン,,2026/2/26,2026/2/26,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,新川ふれあいセンター,〒755-0041 宇部市朝日町8番20号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024748.html,
3.00002E+12,1024748,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（新川ふれあいセンター）,タイコノタツジンサロン,,2026/3/26,2026/3/26,14:00,16:00,受付13時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,新川ふれあいセンター,〒755-0041 宇部市朝日町8番20号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024748.html,
3.00002E+12,1024732,山口県,宇部市,まちなか保健室　和太鼓ゲーム太鼓の達人サロン（吉部ふれあいセンター）,タイコノタツジンサロン,,2025/7/25,2025/7/25,10:00,12:00,受付9時30分から,"和太鼓ゲーム太鼓の達人で、楽しく頭と体のトレーニングをしませんか？
看護師による健康相談会も同時開催。
※当日は動きやすい服装でお越しください。また、水分補給のご準備も各自でお願いします。
",0,,"ジニーズランプ株式会社
山口市小郡令和1－1－1　KDDI維新ホール",0836-52-8828,,,吉部ふれあいセンター,〒757-0401 宇部市大字東吉部字馬場西3330番地7,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kenkou/kenkouzukuri/kenkoutorikumi/1024718/1024732.html,
